Id,title,last_reform_date,source,file,jurisdiction
8.00233,"SENTENCIA dictada por el 
				Tribunal Pleno de la Suprema Corte de Justicia de la Nación en 
				la Controversia Constitucional 173/2016.",02/10/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/233controv_02oct18.doc,8.00233.txt,MX
8.00232,"SENTENCIA dictada por la 
				Segunda Sala de la Suprema Corte de Justicia de la Nación en su 
				sesión del veintidós de agosto de dos mil dieciocho, en la 
				Controversia Constitucional 13/2018.",01/10/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/232controv_01oct18.doc,8.00232.txt,MX
8.00231,"SENTENCIA dictada por el 
				Tribunal Pleno de la Suprema Corte de Justicia de la Nación en 
				la Controversia Constitucional 179/2017, así como los Votos 
				Particular del Ministro José Fernando Franco González Salas, 
				Concurrente del Ministro Eduardo Medina Mora I., y Concurrente y 
				Particular del Ministro Jorge Mario Pardo Rebolledo.",17/09/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/231controv_17sep18.doc,8.00231.txt,MX
8.00230,"SENTENCIA dictada por el 
				Tribunal Pleno de la Suprema Corte de Justicia de la Nación en 
				la Controversia Constitucional 121/2017, así como el Voto 
				Concurrente formulado por el Ministro José Fernando Franco 
				González Salas.",11/09/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/230controv_11sep18.doc,8.00230.txt,MX
8.00229,"SENTENCIA 
				dictada por la Primera Sala de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 151/2016.",22/06/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/229controv_22jun18.doc,8.00229.txt,MX
8.00228,"SENTENCIA 
				dictada por la Segunda Sala de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 112/2017.",30/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/228controv_30may18.doc,8.00228.txt,MX
8.00227,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 61/2017.",25/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/227controv_25may18.doc,8.00227.txt,MX
8.00226,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 60/2017.",25/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/226controv_25may18.doc,8.00226.txt,MX
8.00225,"SENTENCIA 
				dictada por la Primera Sala de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 43/2014, así como el 
				Voto Concurrente formulado por el Ministro Jorge Mario Pardo 
				Rebolledo.",18/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/225controv_18may18.doc,8.00225.txt,MX
8.00224,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 95/2017, así como el 
				Voto Concurrente formulado por el Ministro Eduardo Medina Mora I.",17/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/224controv_17may18.doc,8.00224.txt,MX
8.00223,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 70/2017.",10/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/223controv_10may18.doc,8.00223.txt,MX
8.00222,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 59/2017.",09/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/222controv_09may18.doc,8.00222.txt,MX
8.00221,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 134/2017.",03/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/221controv_03may18.doc,8.00221.txt,MX
8.00220,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 33/2017.",02/05/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/220controv_02may18.doc,8.00220.txt,MX
8.00219,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 67/2012, así como 
				los Votos Particular y Concurrente formulado por el Ministro 
				Jorge Mario Pardo Rebolledo y Concurrente formulado por el 
				Ministro Arturo Zaldívar Lelo de Larrea.",30/04/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/219controv_30abr18.doc,8.00219.txt,MX
8.00218,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 66/2012, así como 
				los Votos Particular y Concurrente del Ministro Jorge Mario 
				Pardo Rebolledo y Concurrente del Ministro Arturo Zaldívar Lelo 
				de Larrea.",27/04/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/218controv_27abr18.doc,8.00218.txt,MX
8.00217,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 65/2012, así como 
				los Votos Particular y Concurrente formulado por el Ministro 
				Jorge Mario Pardo Rebolledo y Concurrente formulado por el 
				Ministro Arturo Zaldívar Lelo de Larrea.",26/04/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/217controv_26abr18.doc,8.00217.txt,MX
8.00216,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 74/2017.",13/04/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/216controv_13abr18.doc,8.00216.txt,MX
8.00215,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 71/2017.",12/04/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/215controv_12abr18.doc,8.00215.txt,MX
8.00214,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 109/2017 así como 
				los Votos Particulares formulados por los Ministros Javier 
				Laynez Potisek, Eduardo Medina Mora I. y Norma Lucía Piña 
				Hernández.",27/03/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/214controv_27mar18.doc,8.00214.txt,MX
8.00213,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 76/2017.",26/02/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/213controv_26feb18.doc,8.00213.txt,MX
8.00212,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 75/2017.",23/02/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/212controv_23feb18.doc,8.00212.txt,MX
8.00211,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la controversia constitucional 73/2017.",20/02/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/211controv_20feb18.doc,8.00211.txt,MX
8.00210,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la controversia constitucional 72/2017.",20/02/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/210controv_20feb18.doc,8.00210.txt,MX
8.00209,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 216/2016, así como 
				el Voto Particular formulado por el Ministro José Fernando 
				Franco González Salas.",14/02/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/209controv_14feb18.doc,8.00209.txt,MX
8.00208,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 163/2016, así como 
				el Voto Particular formulado por el Ministro José Fernando 
				Franco González Salas.",13/02/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/208controv_13feb18.doc,8.00208.txt,MX
8.00207,"SENTENCIA dictada por el Tribunal 
				Pleno de la Suprema Corte de Justicia de la Nación en la 
				Controversia Constitucional 210/2016, así como el Voto 
				Particular formulado por el Ministro José Fernando Franco 
				González Salas.",12/02/2018,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/207controv_12feb18.doc,8.00207.txt,MX
8.00206,"SENTENCIA dictada por el Tribunal 
				Pleno de la Suprema Corte de Justicia de la Nación en la 
				Controversia Constitucional 18/2016.",07/12/2017,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/206controv_07dic17.doc,8.00206.txt,MX
8.00205,"SENTENCIA 
				dictada por el Tribunal Pleno de la Suprema Corte de Justicia de 
				la Nación en la Controversia Constitucional 12/2016, así como 
				los Votos Concurrentes formulados por los Ministros Luis María 
				Aguilar Morales, José Ramón Cossío Díaz y Jorge Mario Pardo 
				Rebolledo.",20/07/2017,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/205controv_20jul17.doc,8.00205.txt,MX
8.00204,"SENTENCIA dictada por el Tribunal Pleno de la Suprema Corte 
				de Justicia de la Nación en la Controversia Constitucional 
				76/2015, así como los Votos Concurrentes formulados por los 
				Ministros Luis María Aguilar Morales, José Ramón Cossío Díaz y 
				Jorge Mario Pardo Rebolledo.",19/07/2017,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/204controv_19jul17.doc,8.00204.txt,MX
8.00203,"SENTENCIA dictada por el 
				Tribunal Pleno de la Suprema Corte de Justicia de la Nación en 
				la Controversia Constitucional 62/2014.",09/05/2017,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/203controv_09may17.doc,8.00203.txt,MX
8.00202,"SENTENCIA dictada por el 
				Tribunal Pleno de la Suprema Corte de Justicia de la Nación en 
				la Controversia Constitucional 48/2015, así como el Voto de 
				Minoría formulado por los Ministros José Fernando Franco 
				González Salas, Norma Lucía Piña Hernández y Arturo Zaldívar 
				Lelo de Larrea.",22/03/2017,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/202controv_22mar17.doc,8.00202.txt,MX
8.00201,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				66/2015, promovida por el Municipio de Asunción Cacalotepec, 
				Distrito Mixe, Estado de Oaxaca, así como el Voto Concurrente 
				formulado por el Ministro José Ramón Cossío Díaz.",23/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/201controv_23sep16.doc,8.00201.txt,MX
8.00200,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				67/2015, promovida por el Municipio de Santa María Yavesía, 
				Distrito Ixtlán, Estado de Oaxaca, así como el Voto Concurrente 
				formulado por el Ministro José Ramón Cossío Díaz.",22/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/200controv_22sep16.doc,8.00200.txt,MX
8.00199,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				65/2015, promovida por el Municipio de Guelatao de Juárez, 
				Distrito Ixtlán de Juárez, Estado de Oaxaca, así como el Voto 
				Concurrente formulado por el Ministro José Ramón Cossío Díaz.",22/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/199controv_22sep16.doc,8.00199.txt,MX
8.00198,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				64/2015, promovida por el Municipio de San Pedro y San Pablo 
				Ayutla, Distrito Santiago Zacatepec, Mixe, Estado de Oaxaca, así 
				como el Voto Concurrente formulado por el Ministro José Ramón 
				Cossío Díaz.",21/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/198controv_21sep16.doc,8.00198.txt,MX
8.00197,"SENTENCIA dictada por el 
				Tribunal Pleno en la 
				
				Controversia Constitucional 63/2015, promovida por el Municipio 
				de Santiago Yosondua, Distrito Tlaxiaco, Estado de Oaxaca,
				
				así como el Voto Concurrente 
				formulado por el Ministro 
				
				José Ramón Cossío Díaz.",20/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/197controv_20sep16.doc,8.00197.txt,MX
8.00196,"SENTENCIA dictada por el 
				Tribunal Pleno en la 
				
				Controversia Constitucional 62/2015, promovida por el Municipio 
				de Mixistlán de la Reforma, Distrito Mixe, Estado de Oaxaca, 
				así como el Voto Concurrente formulado por el Ministro 
				
				José Ramón Cossío Díaz.",20/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/196controv_20sep16.doc,8.00196.txt,MX
8.00195,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				61/2015, promovida por el Municipio de San Juan Tabaá, Distrito 
				Villa Alta, Estado de Oaxaca, así como el Voto Concurrente 
				formulado por el Ministro José Ramón Cossío Díaz.",19/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/195controv_19sep16.doc,8.00195.txt,MX
8.00194,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				60/2015, promovida por el Municipio de Eloxochitlán de Flores 
				Magón, Distrito Teotitlán, Estado de Oaxaca, así como el Voto 
				Concurrente formulado por el Ministro José Ramón Cossío Díaz.",19/09/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/194controv_19sep16.doc,8.00194.txt,MX
8.00193,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				48/2014.",12/08/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/193controv_12ago16.doc,8.00193.txt,MX
8.00192,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				34/2014, promovida por el Municipio de Tingambato, Estado de 
				Michoacán.",15/07/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/192controv_15jul16.doc,8.00192.txt,MX
8.00191,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				39/2014, promovida por la Federación por conducto del Poder 
				Ejecutivo Federal.",14/07/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/191controv_14jul16.doc,8.00191.txt,MX
8.00190,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				41/2014, promovida por el Municipio de Churintzio, Estado de 
				Michoacán, y el Voto Concurrente formulado por el Ministro José 
				Ramón Cossío Díaz.",08/07/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/190controv_08jul16.doc,8.00190.txt,MX
8.00189,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				114/2013, promovida por la Cámara de Diputados del Congreso de 
				la Unión, así como el Voto Concurrente formulado por el Ministro 
				José Fernando Franco González Salas.",14/03/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/189controv_14mar16.doc,8.00189.txt,MX
8.00188,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				40/2014, promovida por la Federación por conducto del Poder 
				Ejecutivo.",16/02/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/188controv_16feb16.doc,8.00188.txt,MX
8.00187,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				1/2015, promovida por el Municipio de Cuernavaca, Estado de 
				Morelos.",04/02/2016,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/187controv_04feb16.doc,8.00187.txt,MX
8.00186,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				37/2014, promovida por la Federación por conducto del Poder 
				Ejecutivo Federal, así como el voto concurrente formulado por el 
				Ministro José Ramón Cossío Díaz.",14/12/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/186controv_14dic15.doc,8.00186.txt,MX
8.00185,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				63/2014, promovida por la Federación por conducto del Poder 
				Ejecutivo Federal.",11/12/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/185controv_11dic15.doc,8.00185.txt,MX
8.00184,"SENTENCIA 
				dictada por el Tribunal Pleno en la controversia constitucional 
				38/2014, promovida por el Poder Ejecutivo Federal.",08/12/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/184controv_08dic15.doc,8.00184.txt,MX
8.00183,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				47/2014, promovida por la Federación por conducto del Poder 
				Ejecutivo Federal.",30/11/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/183controv_30nov15.doc,8.00183.txt,MX
8.00182,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				81/2013, así como los Votos Concurrentes formulados por los 
				Ministros Margarita Beatriz Luna Ramos, Alfredo Gutiérrez Ortiz 
				Mena y Luis María Aguilar Morales.",27/10/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/182controv_27oct15.doc,8.00182.txt,MX
8.00181,"SENTENCIA dictada por el Tribunal Pleno en la 
				Controversia Constitucional 31/2014.",10/09/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/181controv_10sep15.doc,8.00181.txt,MX
8.00180,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 58/2013, así 
				como el Voto de Minoría formulado por los Ministros Olga María 
				Sánchez Cordero de García Villegas y José Ramón Cossío Díaz.",28/07/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/180controv_28jul15.doc,8.00180.txt,MX
8.00179,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 31/2014.",08/07/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/179controv_08jul15.doc,8.00179.txt,MX
8.00178,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				10/2014.",01/04/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/178controv_01abr15.doc,8.00178.txt,MX
8.00177,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 34/2012.",24/03/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/177controv_24mar15.doc,8.00177.txt,MX
8.00176,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 86/2012, así 
				como los Votos Concurrentes formulados por los Ministros José 
				Fernando Franco González Salas y José Ramón Cossío Díaz.",18/03/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/176controv_18mar15.doc,8.00176.txt,MX
8.00175,"SENTENCIA 
				
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				23/2013, promovida por el Poder Ejecutivo del Estado de Jalisco; 
				así como el Voto Concurrente formulado por el Ministro Alfredo 
				Gutiérrez Ortiz Mena.",10/03/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/175controv_10mar15.doc,8.00175.txt,MX
8.00174,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 21/2011, así 
				como Voto Concurrente formulado por el Ministro José Fernando 
				Franco González Salas en dicha resolución.",09/03/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/174controv_09mar15.doc,8.00174.txt,MX
8.00173,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 70/2010 (conexa 
				con la Controversia Constitucional 84/2010), 
				
				promovida por el Poder Ejecutivo 
				del Estado de Baja California.",09/02/2015,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/173controv_09feb15.doc,8.00173.txt,MX
8.00172,"SENTENCIA dictada por el 
				Tribunal Pleno en la controversia constitucional 32/2012, 
				promovida por el Municipio de Cherán, Estado de Michoacán, así 
				como Votos Particular formulado por el Ministro José Fernando 
				Franco González Salas; Concurrentes formulados por los Ministros 
				Luis María Aguilar Morales, Alfredo Gutiérrez Ortiz Mena, José 
				Ramón Cossío Díaz y Olga Sánchez Cordero de García Villegas, y 
				de Minoría de los Ministros Olga Sánchez Cordero de García 
				Villegas y José Ramón Cossío Díaz.",23/09/2014,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/172controv_23sep14.doc,8.00172.txt,MX
8.00171,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 80/2013, 
				promovida por el Municipio de Temoac, Estado de Morelos.",22/07/2014,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/171controv_22jul14.doc,8.00171.txt,MX
8.00170,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 79/2013, 
				promovida por el Municipio de San Pedro Garza García, Estado de 
				Nuevo León, así como Voto Concurrente que formula el Ministro 
				Luis María Aguilar Morales y Voto Particular que formula el 
				Ministro José Ramón Cossío Díaz.",01/07/2014,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/170controv_01jul14.doc,8.00170.txt,MX
8.00169,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 120/2011, 
				promovida por el Municipio de San Pedro Garza García, Estado de 
				Nuevo León, y Voto Concurrente formulado por el Ministro Luis 
				María Aguilar Morales.",20/06/2014,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/169controv_20jun14.doc,8.00169.txt,MX
8.00168,"SENTENCIA dictada por el 
				Tribunal Pleno en la 
				
				Controversia Constitucional
				13/2013, promovida por el Poder Judicial del Estado de Morelos.",20/05/2014,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/168controv_20may14.doc,8.00168.txt,MX
8.00167,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 16/2013, 
				promovida por el Municipio de Tlaltenango de Sánchez Román, 
				Estado de Zacatecas.",07/03/2014,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/167controv_07mar14.doc,8.00167.txt,MX
8.00166,"SENTENCIA dictada por la 
				Segunda Sala de este Alto Tribunal en la 
				
				Controversia Constitucional 93/2012, promovida por el Poder 
				Legislativo del Estado de Jalisco.",11/10/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/166controv_11oct13.doc,8.00166.txt,MX
8.00165,"SENTENCIA dictada por el Tribunal Pleno en la 
				Controversia Constitucional 89/2009, promovida por el Municipio 
				de Arroyo Seco, Estado de Querétaro, así como los Votos 
				Particular y Concurrentes formulados por los señores Ministros 
				Jorge Mario Pardo Rebolledo, José Fernando Franco González Salas 
				y José Ramón Cossío Díaz, respectivamente.",09/10/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/165controv_09oct13.doc,8.00165.txt,MX
8.00164,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 99/2012, 
				promovida por el Municipio de Tlajomulco de Zúñiga, Jalisco.",30/09/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/164controv_30sep13.doc,8.00164.txt,MX
8.00163,"CONTROVERSIA Constitucional 
				83/2007 promovida por el Municipio de Otzolotepec, Estado de 
				México.",20/08/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/163controv_20ago13.doc,8.00163.txt,MX
8.00162,"SENTENCIA dictada por el Tribunal Pleno en la 
				Controversia Constitucional 78/2011, promovida por el Municipio 
				de Jacona, Estado de Michoacán, así como el Voto Particular 
				formulado por el Ministro José Fernando Franco González Salas.",04/06/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/162controv_04jun13.doc,8.00162.txt,MX
8.00161,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 75/2011, 
				promovida por el Municipio de Uruapan, Estado de Michoacán, así 
				como el Voto Particular formulado por el Ministro José Fernando 
				Franco González Salas.",29/05/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/161controv_29may13.doc,8.00161.txt,MX
8.00160,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 67/2011, 
				promovida por el Municipio de Zamora, Estado de Michoacán, así 
				como el Voto Particular formulado por el Ministro José Fernando 
				Franco González Salas.",28/05/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/160controv_28may13.doc,8.00160.txt,MX
8.00159,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 71/2009, 
				promovida por el Jefe de Gobierno del Distrito Federal, así como 
				el Voto Particular formulado por el Ministro Sergio A. Valls 
				Hernández.
				 
				
				-----
				
				
				
				Nota: Declara la invalidez de 
				artículos de la 
				
				
				Ley General de Turismo.",28/05/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/159controv_28may13.doc,8.00159.txt,MX
8.00158,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 68/2011, 
				promovida por el Poder Legislativo del Estado de Sinaloa.",06/05/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/158controv_06may13.doc,8.00158.txt,MX
8.00157,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 9/2012, 
				promovida por el Municipio de Puebla, Estado de Puebla, así como 
				el Voto Particular formulado por el Ministro José Ramón Cossío 
				Díaz.",07/03/2013,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/157controv_07mar13.doc,8.00157.txt,MX
8.00156,"SENTENCIA dictada por el 
				Tribunal Pleno en la Controversia Constitucional 81/2007, 
				promovida por el Municipio de San Blas, Estado de Nayarit.",17/12/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/156controv_17dic12.doc,8.00156.txt,MX
8.00155,"SENTENCIA dictada por el Tribunal Pleno en la 
				Controversia Constitucional 63/2009, promovida por el Poder 
				Ejecutivo Federal.",21/11/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/155controv_21nov12.doc,8.00155.txt,MX
8.00154,"SENTENCIA dictada por el Tribunal Pleno en la Controversia 
				Constitucional 81/2010, promovida por el Poder Judicial del 
				Estado de Zacatecas, así como el Voto Concurrente formulado por 
				el Ministro Sergio Salvador Aguirre Anguiano.",25/10/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/154controv_25oct12.doc,8.00154.txt,MX
8.00153,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				61/2010,  
				
				promovida por el Municipio de 
				 
				San Pedro 
				Garza García, Estado de Nuevo León,
				
				
				así 
				como el Voto Particular formulado por el Ministro José Fernando 
				Franco González Salas.",22/10/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/153controv_22oct12.doc,8.00153.txt,MX
8.00152,"SENTENCIA 
				dictada por el Tribunal Pleno en la Controversia Constitucional 
				26/2011, promovida por el Poder Judicial del Estado de Jalisco.",19/10/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/152controv_19oct12.doc,8.00152.txt,MX
8.00151,"SENTENCIA dictada por el Tribunal Pleno en al Controversia 
				Constitucional 11/2011, promovida por el Poder Judicial del 
				Estado de Baja California Sur.",18/10/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/151controv_18oct12.doc,8.00151.txt,MX
8.00150,"SENTENCIA dictada por el Tribunal Pleno en la 
				Controversia Constitucional 54/2010, promovida por el Estado de 
				Nuevo León, por conducto del Poder Legislativo de la entidad, 
				así como el Voto Concurrente formulado por el Ministro Luis 
				María Aguilar Morales.",15/10/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/150controv_15oct12.doc,8.00150.txt,MX
8.00149,"SENTENCIA dictada por el Tribunal Pleno en la Controversia 
				Constitucional 88/2010, promovida por el Municipio de San Pedro 
				Garza García, Estado de Nuevo León.",15/10/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/149controv_15oct12.doc,8.00149.txt,MX
8.00148,"SENTENCIA dictada por el Tribunal Pleno en la 
				Controversia Constitucional 50/2010, promovida por el Municipio 
				de Tlayacapan, Estado de Morelos,  
				así como Voto 
				Particular formulado por el Ministro José Fernando Franco 
				González Salas.",11/10/2012,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/148controv_11oct12.doc,8.00148.txt,MX
